cell_current,count,lux,old_voltage,prediction,sensor,time,voltage,wifi_count
330.9644775390625,2,947.4999389648438,0.0,-1,Z2,2021-06-21T16:37:53Z,4.083014965057373,1
328.93402099609375,3,982.4999389648438,4.083014965057373,-1,Z2,2021-06-21T16:42:54Z,4.14151668548584,1
328.93402099609375,4,980.8333129882812,4.14151668548584,-1,Z2,2021-06-21T16:47:54Z,4.147568702697754,1
328.93402099609375,5,982.4999389648438,4.147568702697754,-1,Z2,2021-06-21T16:52:54Z,4.161689758300781,1
328.93402099609375,6,981.6666259765625,4.161689758300781,2,Z2,2021-06-21T16:57:55Z,4.173793792724609,1
328.93402099609375,7,982.4999389648438,4.173793792724609,-1,Z2,2021-06-21T17:02:55Z,4.173793792724609,1
327.91876220703125,8,980.8333129882812,4.173793792724609,-1,Z2,2021-06-21T17:07:56Z,4.179845809936523,1
328.93402099609375,9,981.6666259765625,4.173793792724609,-1,Z2,2021-06-21T17:12:56Z,4.187914848327637,1
327.91876220703125,10,981.6666259765625,4.187914848327637,-1,Z2,2021-06-21T17:17:57Z,4.193966865539551,1
328.93402099609375,11,981.6666259765625,4.193966865539551,-1,Z2,2021-06-21T17:22:57Z,4.206070423126221,1
328.93402099609375,12,983.3333129882812,4.206070423126221,2,Z2,2021-06-21T17:27:57Z,4.212122440338135,1
328.93402099609375,13,982.4999389648438,4.212122440338135,-1,Z2,2021-06-21T17:32:58Z,4.220191478729248,1
328.93402099609375,14,981.6666259765625,4.220191478729248,-1,Z2,2021-06-21T17:37:58Z,4.226243495941162,1
328.93402099609375,15,981.6666259765625,4.226243495941162,-1,Z2,2021-06-21T17:42:59Z,4.232295513153076,1
328.93402099609375,16,984.1666259765625,4.232295513153076,-1,Z2,2021-06-21T17:47:59Z,4.2464165687561035,1
328.93402099609375,17,985.8333129882812,4.23834753036499,-1,Z2,2021-06-21T17:53:00Z,4.252468585968018,1
327.91876220703125,18,980.8333129882812,4.252468585968018,2,Z2,2021-06-21T17:58:00Z,4.258520126342773,1
328.93402099609375,19,982.4999389648438,4.258520126342773,-1,Z2,2021-06-21T18:03:00Z,4.2645721435546875,1
328.93402099609375,20,979.9999389648438,4.2645721435546875,-1,Z2,2021-06-21T18:08:01Z,4.2645721435546875,1
328.93402099609375,21,981.6666259765625,4.2645721435546875,-1,Z2,2021-06-21T18:13:01Z,4.278693199157715,1
327.91876220703125,22,979.9999389648438,4.270624160766602,-1,Z2,2021-06-21T18:18:02Z,4.284745216369629,1
328.93402099609375,23,979.9999389648438,4.284745216369629,-1,Z2,2021-06-21T18:23:02Z,4.296848773956299,1
327.91876220703125,24,978.3333129882812,4.290797233581543,2,Z2,2021-06-21T18:28:03Z,4.30491828918457,1
327.91876220703125,25,979.9999389648438,4.30491828918457,-1,Z2,2021-06-21T18:33:03Z,4.31702184677124,1
328.93402099609375,26,981.6666259765625,4.310970306396484,-1,Z2,2021-06-21T18:38:03Z,4.31702184677124,1
327.91876220703125,27,979.9999389648438,4.323073863983154,-1,Z2,2021-06-21T18:43:04Z,4.329125881195068,1
327.91876220703125,28,979.9999389648438,4.329125881195068,-1,Z2,2021-06-21T18:48:04Z,4.343246936798096,1
326.903564453125,29,976.6666259765625,4.337194919586182,-1,Z2,2021-06-21T18:53:05Z,4.343246936798096,1
327.91876220703125,30,979.1666259765625,4.343246936798096,2,Z2,2021-06-21T18:58:05Z,4.355350494384766,1
327.91876220703125,31,979.1666259765625,4.34929895401001,-1,Z2,2021-06-21T19:03:06Z,4.363420009613037,1
328.93402099609375,32,981.6666259765625,4.355350494384766,-1,Z2,2021-06-21T19:08:06Z,4.363420009613037,1
328.93402099609375,33,984.1666259765625,4.363420009613037,-1,Z2,2021-06-21T19:13:06Z,4.369472026824951,1
328.93402099609375,34,981.6666259765625,4.1031880378723145,-1,Z2,2021-06-21T19:17:11Z,4.2645721435546875,2
328.93402099609375,35,983.3333129882812,4.2645721435546875,-1,Z2,2021-06-21T19:22:12Z,4.278693199157715,2
328.93402099609375,36,982.4999389648438,4.270624160766602,2,Z2,2021-06-21T19:27:12Z,4.284745216369629,2
328.93402099609375,37,985.8333129882812,4.278693199157715,-1,Z2,2021-06-21T19:32:13Z,4.284745216369629,2
329.94921875,38,985.8333129882812,4.284745216369629,-1,Z2,2021-06-21T19:37:13Z,4.290797233581543,2
