cell_current,count,lux,old_voltage,sensor,time,voltage,wifi_count
76.14213562011719,158,0.0,4.095118999481201,Z2,2020-02-04T07:04:44Z,4.06284236907959,5
76.14213562011719,159,0.0,4.06284236907959,Z2,2020-02-04T07:09:44Z,4.03056526184082,5
76.14213562011719,160,0.0,4.03056526184082,Z2,2020-02-04T07:14:44Z,3.998288631439209,5
76.14213562011719,161,0.0,4.004340648651123,Z2,2020-02-04T07:19:45Z,3.9720637798309326,5
76.14213562011719,162,0.0,3.9720637798309326,Z2,2020-02-04T07:24:45Z,3.945838689804077,5
76.14213562011719,163,0.0,3.945838689804077,Z2,2020-02-04T07:29:46Z,3.913562059402466,5
76.14213562011719,164,0.0,3.9075100421905518,Z2,2020-02-04T07:34:46Z,3.8812851905822754,5
76.14213562011719,165,0.0,3.8812851905822754,Z2,2020-02-04T07:39:47Z,3.849008321762085,5
76.14213562011719,166,0.0,3.849008321762085,Z2,2020-02-04T07:44:47Z,3.8227834701538086,5
76.14213562011719,167,0.0,3.8227834701538086,Z2,2020-02-04T07:49:47Z,3.7965586185455322,5
76.14213562011719,168,0.0,3.7965586185455322,Z2,2020-02-04T07:54:48Z,3.764281749725342,5
76.14213562011719,169,0.0,3.764281749725342,Z2,2020-02-04T07:59:48Z,3.7320048809051514,5
76.14213562011719,170,0.0,3.7320048809051514,Z2,2020-02-04T08:04:49Z,3.705780029296875,5
250.76141357421875,171,880.8333129882812,3.705780029296875,Z2,2020-02-04T08:09:49Z,3.693676233291626,5
271.06597900390625,172,946.6666259765625,3.693676233291626,Z2,2020-02-04T08:14:49Z,3.69972825050354,5
279.1878356933594,173,972.4999389648438,3.69972825050354,Z2,2020-02-04T08:19:50Z,3.705780029296875,5
280.2030334472656,174,976.6666259765625,3.705780029296875,Z2,2020-02-04T08:24:50Z,3.711832046508789,5
280.2030334472656,175,982.4999389648438,3.711832046508789,Z2,2020-02-04T08:29:51Z,3.717883825302124,5
280.2030334472656,176,979.9999389648438,3.711832046508789,Z2,2020-02-04T08:34:51Z,3.717883825302124,5
280.2030334472656,177,981.6666259765625,3.717883825302124,Z2,2020-02-04T08:39:52Z,3.7259531021118164,5
280.2030334472656,178,981.6666259765625,3.7259531021118164,Z2,2020-02-04T08:44:52Z,3.7320048809051514,5
278.1725769042969,179,978.3333129882812,3.7320048809051514,Z2,2020-02-04T08:49:52Z,3.7380568981170654,5
278.1725769042969,180,979.1666259765625,3.7380568981170654,Z2,2020-02-04T08:54:53Z,3.7441089153289795,5
278.1725769042969,181,978.3333129882812,3.7441089153289795,Z2,2020-02-04T08:59:53Z,3.7441089153289795,5
