cell_current,count,lux,old_voltage,prediction,sensor,time,voltage,wifi_count
509.6446838378906,2,963.3333129882812,0.0,-1,Z2,2021-11-13T14:00:55Z,4.06284236907959,1
503.55328369140625,3,1008.3333129882812,4.068893909454346,-1,Z2,2021-11-13T14:05:56Z,4.214139938354492,1
503.55328369140625,4,1000.8333129882812,4.214139938354492,-1,Z2,2021-11-13T14:10:56Z,4.2222089767456055,1
499.49237060546875,5,1006.6666259765625,4.2222089767456055,-1,Z2,2021-11-13T14:15:56Z,4.2282609939575195,1
500.5075988769531,6,1008.3333129882812,4.2282609939575195,-1,Z2,2021-11-13T14:20:57Z,4.234312534332275,1
498.4771728515625,7,1004.1666259765625,4.2282609939575195,-1,Z2,2021-11-13T14:25:57Z,4.242382049560547,1
505.5837707519531,8,1005.8333129882812,4.242382049560547,-1,Z2,2021-11-13T14:30:58Z,4.248433589935303,1
504.5685119628906,9,1007.4999389648438,4.242382049560547,-1,Z2,2021-11-13T14:35:58Z,4.260537624359131,1
505.5837707519531,10,999.9999389648438,4.260537624359131,-1,Z2,2021-11-13T14:40:58Z,4.274658679962158,1
496.4466857910156,11,1001.6666259765625,4.274658679962158,-1,Z2,2021-11-13T14:45:59Z,4.280710697174072,1
504.5685119628906,12,1007.4999389648438,4.280710697174072,-1,Z2,2021-11-13T14:50:59Z,4.2948317527771,1
498.4771728515625,13,1007.4999389648438,4.2948317527771,-1,Z2,2021-11-13T14:55:59Z,4.3069353103637695,1
503.55328369140625,14,1006.6666259765625,4.3069353103637695,-1,Z2,2021-11-13T15:01:00Z,4.321056365966797,1
500.5075988769531,15,1004.1666259765625,4.321056365966797,-1,Z2,2021-11-13T15:06:00Z,4.335177898406982,1
506.5989990234375,16,1006.6666259765625,4.335177898406982,-1,Z2,2021-11-13T15:11:01Z,4.341229438781738,1
500.5075988769531,17,1005.8333129882812,4.341229438781738,-1,Z2,2021-11-13T15:16:01Z,4.36140251159668,1
499.49237060546875,18,998.3333129882812,4.36140251159668,-1,Z2,2021-11-13T15:21:01Z,4.373506546020508,1
499.49237060546875,19,1006.6666259765625,4.367454528808594,-1,Z2,2021-11-13T15:26:02Z,4.387627601623535,1
